0.5	0.9	-0.3	3.565
0.5	0.9	-0.1	3.61
0.5	0.9	0.1	3.59
0.5	0.9	0.3	3.64
0.5	0.9	0.5	3.47
0.5	0.9	0.7	3.58
0.5	0.9	0.9	3.635
0.7	-0.9	-0.9	3.63
0.7	-0.9	-0.7	3.45
0.7	-0.9	-0.5	3.59
0.7	-0.9	-0.3	3.59
0.7	-0.9	-0.1	3.52
0.7	-0.9	0.1	3.43
0.7	-0.9	0.3	3.63
0.7	-0.9	0.5	3.5
0.7	-0.9	0.7	3.545
0.7	-0.9	0.9	3.59
0.7	-0.7	-0.9	3.705
0.7	-0.7	-0.7	3.625
0.7	-0.7	-0.5	3.57
0.7	-0.7	-0.3	3.53
0.7	-0.7	-0.1	3.6
0.7	-0.7	0.1	3.585
0.7	-0.7	0.3	3.585
0.7	-0.7	0.5	3.63
0.7	-0.7	0.7	3.71
0.7	-0.7	0.9	3.595
0.7	-0.5	-0.9	3.53
0.7	-0.5	-0.7	3.61
0.7	-0.5	-0.5	3.525
0.7	-0.5	-0.3	3.585
0.7	-0.5	-0.1	3.505
0.7	-0.5	0.1	3.69
0.7	-0.5	0.3	3.62
0.7	-0.5	0.5	3.575
0.7	-0.5	0.7	3.47
0.7	-0.5	0.9	3.635
0.7	-0.3	-0.9	3.66
0.7	-0.3	-0.7	3.54
0.7	-0.3	-0.5	3.545
0.7	-0.3	-0.3	3.55
0.7	-0.3	-0.1	3.655
0.7	-0.3	0.1	3.645
0.7	-0.3	0.3	3.52
0.7	-0.3	0.5	3.46
0.7	-0.3	0.7	3.555
0.7	-0.3	0.9	3.63
0.7	-0.1	-0.9	3.585
0.7	-0.1	-0.7	3.585
0.7	-0.1	-0.5	3.58
0.7	-0.1	-0.3	3.61
0.7	-0.1	-0.1	3.53
0.7	-0.1	0.1	3.525
0.7	-0.1	0.3	3.56
0.7	-0.1	0.5	3.515
0.7	-0.1	0.7	3.615
0.7	-0.1	0.9	3.625
0.7	0.1	-0.9	3.53
0.7	0.1	-0.7	3.51
0.7	0.1	-0.5	3.515
0.7	0.1	-0.3	3.525
0.7	0.1	-0.1	3.61
0.7	0.1	0.1	3.585
0.7	0.1	0.3	3.6
0.7	0.1	0.5	3.555
0.7	0.1	0.7	3.49
0.7	0.1	0.9	3.57
0.7	0.3	-0.9	3.645
0.7	0.3	-0.7	3.42
0.7	0.3	-0.5	3.665
0.7	0.3	-0.3	3.58
0.7	0.3	-0.1	3.545
0.7	0.3	0.1	3.505
0.7	0.3	0.3	3.625
0.7	0.3	0.5	3.57
0.7	0.3	0.7	3.525
0.7	0.3	0.9	3.67
0.7	0.5	-0.9	3.58
0.7	0.5	-0.7	3.6
0.7	0.5	-0.5	3.545
0.7	0.5	-0.3	3.57
0.7	0.5	-0.1	3.46
0.7	0.5	0.1	3.605
0.7	0.5	0.3	3.525
0.7	0.5	0.5	3.58
0.7	0.5	0.7	3.615
0.7	0.5	0.9	3.51
0.7	0.7	-0.9	3.63
0.7	0.7	-0.7	3.56
0.7	0.7	-0.5	3.555
0.7	0.7	-0.3	3.575
0.7	0.7	-0.1	3.695
0.7	0.7	0.1	3.57
0.7	0.7	0.3	3.53
0.7	0.7	0.5	3.55
0.7	0.7	0.7	3.57
0.7	0.7	0.9	3.555
0.7	0.9	-0.9	3.55
0.7	0.9	-0.7	3.665
0.7	0.9	-0.5	3.62
0.7	0.9	-0.3	3.605
0.7	0.9	-0.1	3.575
0.7	0.9	0.1	3.445
0.7	0.9	0.3	3.625
0.7	0.9	0.5	3.645
0.7	0.9	0.7	3.495
0.7	0.9	0.9	3.53
0.9	-0.9	-0.9	3.405
0.9	-0.9	-0.7	3.59
0.9	-0.9	-0.5	3.65
0.9	-0.9	-0.3	3.455
0.9	-0.9	-0.1	3.56
0.9	-0.9	0.1	3.635
0.9	-0.9	0.3	3.6
0.9	-0.9	0.5	3.615
0.9	-0.9	0.7	3.57
0.9	-0.9	0.9	3.685
0.9	-0.7	-0.9	3.455
0.9	-0.7	-0.7	3.63
0.9	-0.7	-0.5	3.55
0.9	-0.7	-0.3	3.635
0.9	-0.7	-0.1	3.655
0.9	-0.7	0.1	3.575
0.9	-0.7	0.3	3.59
0.9	-0.7	0.5	3.645
0.9	-0.7	0.7	3.525
0.9	-0.7	0.9	3.63
0.9	-0.5	-0.9	3.54
0.9	-0.5	-0.7	3.56
0.9	-0.5	-0.5	3.645
0.9	-0.5	-0.3	3.675
0.9	-0.5	-0.1	3.495
0.9	-0.5	0.1	3.47
0.9	-0.5	0.3	3.575
0.9	-0.5	0.5	3.655
0.9	-0.5	0.7	3.59
0.9	-0.5	0.9	3.645
0.9	-0.3	-0.9	3.68
0.9	-0.3	-0.7	3.505
0.9	-0.3	-0.5	3.595
0.9	-0.3	-0.3	3.5
0.9	-0.3	-0.1	3.61
0.9	-0.3	0.1	3.55
0.9	-0.3	0.3	3.63
0.9	-0.3	0.5	3.57
0.9	-0.3	0.7	3.665
0.9	-0.3	0.9	3.66
0.9	-0.1	-0.9	3.685
0.9	-0.1	-0.7	3.62
0.9	-0.1	-0.5	3.58
0.9	-0.1	-0.3	3.59
0.9	-0.1	-0.1	3.46
0.9	-0.1	0.1	3.545
0.9	-0.1	0.3	3.62
0.9	-0.1	0.5	3.49
0.9	-0.1	0.7	3.59
0.9	-0.1	0.9	3.54
0.9	0.1	-0.9	3.635
0.9	0.1	-0.7	3.535
0.9	0.1	-0.5	3.49
0.9	0.1	-0.3	3.54
0.9	0.1	-0.1	3.705
0.9	0.1	0.1	3.465
0.9	0.1	0.3	3.685
0.9	0.1	0.5	3.575
0.9	0.1	0.7	3.62
0.9	0.1	0.9	3.565
0.9	0.3	-0.9	3.66
0.9	0.3	-0.7	3.725
0.9	0.3	-0.5	3.805
0.9	0.3	-0.3	3.615
0.9	0.3	-0.1	3.7
0.9	0.3	0.1	3.555
0.9	0.3	0.3	3.72
0.9	0.3	0.5	3.6
0.9	0.3	0.7	3.6
0.9	0.3	0.9	3.56
0.9	0.5	-0.9	3.66
0.9	0.5	-0.7	3.6
0.9	0.5	-0.5	3.59
0.9	0.5	-0.3	3.58
0.9	0.5	-0.1	3.49
0.9	0.5	0.1	3.62
0.9	0.5	0.3	3.65
0.9	0.5	0.5	3.65
0.9	0.5	0.7	3.635
0.9	0.5	0.9	3.54
0.9	0.7	-0.9	3.49
0.9	0.7	-0.7	3.54
0.9	0.7	-0.5	3.565
0.9	0.7	-0.3	3.635
0.9	0.7	-0.1	3.61
0.9	0.7	0.1	3.645
0.9	0.7	0.3	3.58
0.9	0.7	0.5	3.58
0.9	0.7	0.7	3.49
0.9	0.7	0.9	3.565
0.9	0.9	-0.9	3.52
0.9	0.9	-0.7	3.445
0.9	0.9	-0.5	3.66
0.9	0.9	-0.3	3.565
0.9	0.9	-0.1	3.735
0.9	0.9	0.1	3.685
0.9	0.9	0.3	3.62
0.9	0.9	0.5	3.565
0.9	0.9	0.7	3.59
0.9	0.9	0.9	3.545
